video_id,title,description,channel,published_at,url,comment_sample
jWQbhZn6B5o,kalau di pakai sholawatan.sound horeg di halalkan #trending,,HORREG TEAM ID,2025-07-26T21:16:03Z,https://www.youtube.com/watch?v=jWQbhZn6B5o,[]
KLlxuemb200,tertimpa sound horeg bikin ngilu liatnya,Bikin Ngilu detik Detik Tertimpa Sound Horeg#soundhoreg #saffaaudiobondowoso #vypシ #CarnivalChaos #SoundSystemFail ...,SJM PRODUCTION,2025-05-18T17:25:44Z,https://www.youtube.com/watch?v=KLlxuemb200,"['Alasan di banten gk ada sound horeg', 'Kasian yang kena sound horeg nya cewek ama bocil lagi', 'Alhamdulillah...1 korban lagi', 'Yg Ceweknya kena 2× dah😢', 'Bagus deh']"
CPJI003zTWY,"Fenomena Sound Horeg, Haram?!! #soundhoreg #soundhoregharam",Sound Horeg adalah tren hiburan jalanan di mana kendaraan—biasanya truk atau pickup—dilengkapi dengan sound system ...,buka buku ini,2025-08-04T05:05:00Z,https://www.youtube.com/watch?v=CPJI003zTWY,[]
ZR6-Vkw20qs,Kedatangan brewog audio &quot;the doctor&quot; di desa bantur karnaval 19 agustus 2024 #horeg #brewogaudio,"brewog audio ""the doctor"" persiapan karnaval desa bantur 19 agustus 2024 #horeg #brewogaudio #karnaval #karnaval2024 ...",SJ PROJECT,2024-08-18T17:59:07Z,https://www.youtube.com/watch?v=ZR6-Vkw20qs,[]
1MZ2JaN-DRM,DJ 17 AGUSTUS NROTOK HOREG FULL BASS TERBARU 2025 COCOK BUAT CEK SOUND DAN KARNAVALAN (MHLS PRO),DJ 17 AGUSTUS NROTOK HOREG FULL BASS TERBARU 2025 COCOK BUAT CEK SOUND DAN KARNAVALAN (MHLS PRO) ...,MHLS PRODUCTION,2025-08-08T08:50:00Z,https://www.youtube.com/watch?v=1MZ2JaN-DRM,"['Absen kota      👇', 'Aku mau jadi orang', 'Kediri hadirrr', 'Jakarta timur hadirr 🎉🎉🎉🎉🎉🎉', 'Madiun hadir 🎉🎉🎉']"
Il39O-nDDr4,"Mala Agatha Pernah Penasaran Ikut Event Sound Horeg, Dan Ternyata...",KAPANLAGI.COM - Pedangdut Mala Agatha memberikan pendapatnya soal sound horeg yang saat ini sedang viral. Ia juga ...,KapanLagiDotCom,2025-03-14T07:01:00Z,https://www.youtube.com/watch?v=Il39O-nDDr4,"['Seru anjeng, rusakin fasilitas jalan, orang azan sound tetap jalan, bodoh boleh tolol jangan ya jawa']"
Hlf9_X6LcNc,PENJUAL MIRAS DIACARA SOUND HOREG LANGSUNG DITANGKAP,,Dunia Audio Sound System,2025-09-07T23:36:20Z,https://www.youtube.com/watch?v=Hlf9_X6LcNc,[]
jGeMk86Kdcw,sound horeg persiapan untuk acara sedekah bumi.,,Nadya Amelia,2025-08-12T11:27:29Z,https://www.youtube.com/watch?v=jGeMk86Kdcw,['❤️']
vpH7XM2veiY,DJ CEK SOUND HOREG GLERR FULL ALBUM TERBARU 2024 - R2 PROJECT FULL ALBUM TERBARU - KAWIN KONTRAK,DJ CEK SOUND HOREG GLERR FULL ALBUM TERBARU 2024 - R2 PROJECT FULL ALBUM TERBARU - KAWIN KONTRAK ...,Horeg Lagi Kuy,2024-05-28T00:00:20Z,https://www.youtube.com/watch?v=vpH7XM2veiY,"['josss mantappp lagu nya', 'Waseeekkk😅joget terooooss 👈mantap pak dhe 👍👍👍', '👍', 'Mantap poolll ❤❤❤❤❤', 'Jossss bas full mantap 🎉🎉🎉']"
ahZF-_gYAt8,Dj Cek Sound horeg (Remix),Provided to YouTube by DistroKid Dj Cek Sound horeg (Remix) · Mulud family · Mulud family · Mulud family Dj Cek Sound horeg ...,Mulud family - Topic,2025-06-12T14:39:46Z,https://www.youtube.com/watch?v=ahZF-_gYAt8,[]
iuCjT-RZ89Y,Genteng Berjatuhan Gara-gara Suara Sound Horeg? Panitia Siap Ganti Rugi? #shorts #soundsystem #horeg,"Suara sound horeg yang terlalu kencang kabarnya sampai membuat genteng rumah berjatuhan! Konon, panitia acara bersedia ...",Tosca Digital,2025-08-15T11:01:16Z,https://www.youtube.com/watch?v=iuCjT-RZ89Y,[]
ur6E3ILxrrQ,penampilan gadis dayak karnaval tajinan #viral  #karnaval#audio #brewogaudio #soundsystem #horeg,penampilan gadis dayak karnaval tajinan #viral #karnaval#audio #brewogaudio #soundsystem #horeg penampilan gadis dayak ...,KOMO TV OFFICIAL,2024-04-13T04:59:15Z,https://www.youtube.com/watch?v=ur6E3ILxrrQ,[]
c7-7KXrAvKw,#ARDHAN audio  #cek sound dusun trawasan #karnaval #jombang  #horeg#soundsystem,,Kuli Event Pameran,2025-09-06T12:14:08Z,https://www.youtube.com/watch?v=c7-7KXrAvKw,[]
NTjjtHnqj58,LABA-LABA audio persiapan CUEK#shortvideo #laba-labaaudiomalang#karnavalprangas2025#karnavasoundline,laba-labaaudiomalang #DKJaudio #karmavalprangassumawl #brewogcheksound #AJMprodctiontulungagung #LKIproduction ...,TOTO. iD,2025-08-11T12:28:58Z,https://www.youtube.com/watch?v=NTjjtHnqj58,[]
cYWOHg4o-cc,sound horeg karnaval kabupaten malang#gwc #gedogwetan #kabupaten #malang #2025,,MASJULI CHANEL,2025-09-01T03:11:28Z,https://www.youtube.com/watch?v=cYWOHg4o-cc,[]
i-JzBC40Xpo,Cahaya Production Mode Pentas #ceksound #karnaval #sound #soundhoreg #horeg #horegjatim #shorts,,MILENIAL LUMAJANG,2025-09-18T15:28:17Z,https://www.youtube.com/watch?v=i-JzBC40Xpo,[]
viPp1Uqv30M,😱 SOUND HOREG TERJATUH SAAT KARNAVAL! PENONTON PANIK &amp; RICUH!,Acara karnaval yang awalnya penuh kemeriahan mendadak berubah jadi panik! Sebuah sound horeg oleng dan akhirnya ...,Havix Collapse,2025-09-19T01:00:59Z,https://www.youtube.com/watch?v=viPp1Uqv30M,[]
a5SqvCgkmHw,Kekompakan warga jatim untuk event horeg,,SOUND SYSTEM BATTLE,2025-06-27T01:05:00Z,https://www.youtube.com/watch?v=a5SqvCgkmHw,[]
0DuuFGjPOcU,carnival sound horeg cinandang rame poll,soundhoregmojokerto #soundhoreg #brewogaudio #blizardaudio #nraudio #riswandaaudio #acara17agustus.,Ronald f.a,2025-09-08T03:00:02Z,https://www.youtube.com/watch?v=0DuuFGjPOcU,[]
dH6O-wCed4o,Joker Audio Loading Wes Lur #ceksound #karnaval #sound #soundhoreg #horeg #horegjatim #shorts,,MILENIAL LUMAJANG,2025-07-18T08:34:48Z,https://www.youtube.com/watch?v=dH6O-wCed4o,[]
BOQmGpPfTak,[HD MUSIC] DJ CEK SOUND PEMBUKA ACARA NONSTOP - FULLBASS ANDALAN SOUNDMAND 🔊,"Mari kita dengarkan lagu cek dj sound terbaik dan terbaru minggu ini, Lagu yang cocok untuk tes sound system sebelum acara di ...",Wahidoon TV,2024-05-25T12:25:59Z,https://www.youtube.com/watch?v=BOQmGpPfTak,"['Tonton video berikut bagi yang suka senam jantung 🔥\nhttps://youtu.be/92rtmmkmHyI', 'Mantap bang', 'asli mantap sekali buat check sound nya bg, thanks sudah menciptakan musik ini', 'Uwenakkk coyyy', 'mantap bang banten hadir']"
jzSXR9XVpNA,Sosok Penemu Sound Horeg #horeg #shorts #trending #viral #fyp,"Sosoknya disebut- sebut penggemar sebagai ""penemu"" atau pelopor sound horeg. Edi Sound dikenal karena kemampuannya ...",FeedTrendz,2025-07-31T12:30:52Z,https://www.youtube.com/watch?v=jzSXR9XVpNA,"['😂 pada ngeliatin apaan sih aing heran gusti aya"" wae aii jawa ... minimal ada layar nya lah biar org bisa nonton 🤣🤣🤣', 'Make ni orang', 'Klw liat sperti di lapangan baru ok lh jangn melintas di jalan umum', 'Tololllllllll...😂😂', 'Memed koplak songong 😂😂']"
cOod1uTlXC4,HM AUDIO  karnaval purwosekar Tajinan malng #karnaval #sound #horeg #purwosekar #soundsystem #shorts,,malang sound culture,2025-06-23T11:30:38Z,https://www.youtube.com/watch?v=cOod1uTlXC4,[]
4_GN4f0W9zU,"Sound Horeg Malang, Jawa Timur #sound #soundhoreg #malang #malanghits #jawatimur",,Melody Annas,2025-08-28T05:31:48Z,https://www.youtube.com/watch?v=4_GN4f0W9zU,[]
WwnulfuGB9U,Sound mahal di acara pengajian akbar gus Iqdam #shorts #youtubeshorts #gusiqdham,Sound mahal diacara gus Iqdam cita audio #sound #shortsvideo #shortsfeed #trending #reels #trendingshorts #feedshorts ...,Lembayung Balap,2024-02-20T23:14:35Z,https://www.youtube.com/watch?v=WwnulfuGB9U,[]
ddxcWCQhjd0,VIRAL! Kades di Malang Keluarkan Surat Edaran Minta Warga Mengungsi Demi Festival Sound Horeg,Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru. TRIBUN-VIDEO.COM - Sosok ...,Tribunnews Bogor,2025-07-25T14:11:28Z,https://www.youtube.com/watch?v=ddxcWCQhjd0,"['Dibilang bodoh tapi dia kades.\nDibilang keputusannya pinter tapi merugikan masyarakatnya sendiri😂', 'Harusnya sound hureg tidak diberi ijin bukan rakyatnya yang hrs mengungsi', 'Dengar-dengar MUI Jatim sana sudah menyatakan bahwa horeg haram betulkah?', 'ya memang kalau ada sound horeg kalo sy wadow dada saya iru sakit lebih baik tidak lihat kl ada kegiatan sound horeg itu di blitar, ya ada betulnya sedangkan kl sy pas didalam rumah itu sound horeq lewat tetap saja dada sy sakit, ya mungkin bagi yg muda senang ya tp kl orang tua sama anak kecil apalagi masih bayi jng sekali2 diajak melihat, ya sy tidak menyalahkan bpk kepala desanya untuk memperingatkan kpd warganya agar tidak terlalu dekat krn ada bahayanya, itu pendapat saya ya😮😮😮']"
xTabUC6YFaw,PESAWAT SOUND HOREG BUILD A PLANE,Nama Game Build A Plane Roblox.,ARS,2025-09-13T10:50:53Z,https://www.youtube.com/watch?v=xTabUC6YFaw,"['Anjir son horeg', 'Kencang bgt wèh', 'Sounds horeg', 'Kayak  sonhorex😊😊😊', '𝐏𝐚𝐬 𝐬𝐨𝐮𝐧𝐝 𝐡𝐨𝐫𝐞𝐠 𝐧𝐲𝐚 𝐭𝐞𝐫𝐛𝐚𝐧𝐠 𝐤𝐚𝐮 𝐛𝐢𝐤𝐢𝐧 𝐚𝐤𝐮 𝐤𝐞𝐭𝐚𝐰𝐚 𝐜𝐨𝐲𝐲𝐲']"
gT-CE2mavXs,"Ekspresi Ngantuknya Bikin Viral! Kenalan dengan Memed, Operator Sound Horeg Asal Jatim",BANJARMASINPOST.CO.ID - Fakta sosok Memed yang dijuliki Thomas Alva Edi Sound viral di medsos. Dia merupakan operator ...,Banjarmasin Post News Video,2025-07-26T07:19:17Z,https://www.youtube.com/watch?v=gT-CE2mavXs,"['Inilah yang terjadi kepada negara yang terhina ini,orang semakin maju karena acara tv . Tv kita adalah penghancur anak anak kita,jawa sial. Porno,dukun,memang pantas disebut hama.\nLaknatullah.', 'Narkoba efection😢', 'Nora ... Dah kaya zaman 90 an', 'Anjir namanya ""potensio""...\nOrang sound banget tuh....😆😆', 'ngobat mungkin atau abis mabok']"
0H991B816eY,ADA Sound HOREG di Event Steal a Brainrot? #roblox,,obiaja,2025-09-26T05:00:00Z,https://www.youtube.com/watch?v=0H991B816eY,"['Ha tar gini lagu nya aku suka aku suka  noton son horeg', 'Kayaknya masih lama event indonesia pasti sih ada anomali secret tikus kan—', 'tapi kok malah jepang', 'Apakah ada demo didepan gedung dp-', 'Live fish it bang mumpung hari Sabtu biar rame live mu']"
KzilmNh56lw,"Sound horeg prindapan mode serius 😳,masih ngetawain?😁 #soundprindapan #wow #keren #beda #soundhoreg",,AREK DARJO,2025-06-17T17:16:23Z,https://www.youtube.com/watch?v=KzilmNh56lw,"['Kalo Dari Segi Horeg Lebih Horeg Yang Jawa Timur Di Sumbersewu', 'Mending ini daripada dj panda 😂😂😂', 'Saya liat"" hanya orang yg sirik dan munafik yg komen di sini menyinggung orang lain . TPI dirinya belum tentu suci .', 'Bayi tetangga pernah ada yg meninggal gara"" denger sound horeg.']"
Rt13t-5rGJg,Fenomena Sound Horeg: Antara Hiburan Rakyat &amp; Sumber Keresahan,KOMPAS.TV - Fenomena Sound Horeg: Antara Hiburan Rakyat & Sumber Keresahan #beritaterkini #soundhoreg #jawatimur ...,KOMPASTV JATENG,2025-07-17T07:09:23Z,https://www.youtube.com/watch?v=Rt13t-5rGJg,"['Bikin mual mules jantung berdebar tensi tinggi, telinga budek', 'Diskotik pindah ke dalam desa 😂', 'Parkirnya saja 20K lha kerugiannya yg lain d dihitung ta', 'Sound Horeg merupakan diskotik berjalan mengatas namakan hiburan rakyat (jasa), itu bisnis utk pengusaha sound, musibah bagi kenyamanan dan ketertiban rakyat...  Kami mau diatur tapi kami jangan dilarang (kata pengusaha sound), pertanyaannya: apakah kalian patuh terhadap aturan klw di dalamnya ada larangan.... Selain akal Kita masih punya hati... Ukurlah bro (positif-negatifnya), boleh senang, bahagia bahkan hura-hura tapi jangan sampai membuat orang lain sedih, resah, gelisah, bahkan menangis (boleh bahagia tapi jangan menyakiti/mengganggu orang lain)...', 'Sound horeg alias sound congek 😮']"
32Q6OwHxVqQ,Trend Parodi Bos Sound Horeg Part 23 #soundhoreg #soundsystem #soundkarnaval,Trend Parodi Bos Sound Horeg Sumber Video : Tiktok Channel : Music : #soundminiatur​ #soundkarnavalindonesia ...,SQUAD AUDIO,2025-08-03T06:03:59Z,https://www.youtube.com/watch?v=32Q6OwHxVqQ,"['Ngga nggenah kabe 😂😂😂😂😂😂😂', 'Proyektor dan speaker', 'Video Tron nya gg\n\nTapi sound nya 😢']"
-nfRiikHq6c,sang maestro thomas alva edi sound horeg,Social Media: https://www.tiktok.com/@rizalmuk https://instagram.com/rizalmuk https://facebook.com/rizalmukhafidin ...,Rizalmuk,2025-08-03T06:50:08Z,https://www.youtube.com/watch?v=-nfRiikHq6c,"['😂😅', 'Hanya tukang sound yg tau apa yg dimaksud jam 5', 'Singkat,padat,jam lima jam lima', 'Baru Pitt Radika 555', 'riza❤❤😂😂😂😂😂😅😅😅😅🤣🤣🤣😂😂😂😂']"
FWR2i_HZsc8,pedagang di event SOUND HOREG JATIM,Deretan pedagang di acara event sound horeg Jatim.,KECAP MORGAWE,2024-11-21T02:46:58Z,https://www.youtube.com/watch?v=FWR2i_HZsc8,['Hadir kawanku🎉']
vBnzATe4yM4,Kompilasi Bapak-Bapak dan Ibu Cantik Pemilik Sound Horeg di Karnaval! #shorts #soundsystem #horeg,Momen keseruan bapak-bapak dan ibu-ibu cantik pemilik sound horeg saat memantau karnaval! Lihat ekspresi bahagia mereka ...,Tosca Digital,2025-08-14T16:01:28Z,https://www.youtube.com/watch?v=vBnzATe4yM4,"['Memperlihatkan ke provinsi2 Indonesia bahwa  Jawa Timur... Penguasa dan masyarakat sama2 SDM rendah', 'Tolong untuk pelaku bomdir saat ini kalian sangat di butuhkan 😅', 'Perusak', 'di jatim orang nya pada stress , liat speaker aja ketawa kaya ODGJ', 'Gak liat ada yang ganteng dan cantik🙄']"
t7552jlWHqA,Prepare Sound Horeg 🤣 #sound #soundtrack #soundhoreg #punk #punkrock #pubg #jago #gigs #event #fun,,POP PUNK TASIK,2025-08-29T00:36:56Z,https://www.youtube.com/watch?v=t7552jlWHqA,[]
I4Hg7eT1EyM,"Sound horeg pulang dari gbk,langsung cek sound di markas malang",,PECINTA SOUND SYSTEM LUMAJANG,2024-10-21T13:30:29Z,https://www.youtube.com/watch?v=I4Hg7eT1EyM,['lagi ada acara apa itu']
UPvrICKy9fA,ACARA SOUND HOREG PENONTON RICUH,soundhoreg #horeg #horegmania ACARA SOUND HOREG PENONTON RICUH sound horeg horeg jatim horeg mania horeg ...,Meme Kikuk,2025-09-09T02:15:15Z,https://www.youtube.com/watch?v=UPvrICKy9fA,[]
DLf-6Vyj-Jc,Jatim karnaval horeg #shorts #shortvideo #soundhoreg #karnaval,Bulan agustus - september dijawa timur full karnavalan sound horeg #soundhoreg #brewogaudio #nandaaudio #riswandaaudio ...,JANGKRIK PRO,2025-08-24T01:46:17Z,https://www.youtube.com/watch?v=DLf-6Vyj-Jc,[]
qwzQ7d-VcVE,Full Bass Horeg Jatim #gondanglegi #horegjawatimur #horeg #viral,,Murah Wareg Channel,2024-10-30T07:38:45Z,https://www.youtube.com/watch?v=qwzQ7d-VcVE,[]
7jDC9my4Z-M,sub 15in jenangan di gang macan penataban... #karnaval #brewogaudio #horeg #sound,,Qin Qin Sound Manipulator,2025-04-20T13:09:07Z,https://www.youtube.com/watch?v=7jDC9my4Z-M,[]
jQiT5ZlPyr0,#karnaval #karnavalparty #dj #soundsystem #soundhoreg #sound #horeg #RULLSS_PRODUCTION,NGERII !! TEMAN SAKING HOREG NYA KAMERA SAMPAI GETAR- GETAR KARNAVAL TUBO TAJINAN MALANG 2025.,RULLSS_PRODUCTION,2025-06-28T06:45:43Z,https://www.youtube.com/watch?v=jQiT5ZlPyr0,[]
DLf-6Vyj-Jc,Jatim karnaval horeg #shorts #shortvideo #soundhoreg #karnaval,Bulan agustus - september dijawa timur full karnavalan sound horeg #soundhoreg #brewogaudio #nandaaudio #riswandaaudio ...,JANGKRIK PRO,2025-08-24T01:46:17Z,https://www.youtube.com/watch?v=DLf-6Vyj-Jc,[]
qwzQ7d-VcVE,Full Bass Horeg Jatim #gondanglegi #horegjawatimur #horeg #viral,,Murah Wareg Channel,2024-10-30T07:38:45Z,https://www.youtube.com/watch?v=qwzQ7d-VcVE,[]
37Sn32wrUbw,Labubu dance sound horeg #karnaval #karnavallucu #soundhoreg #soundviral #fyp,,Icut Nose,2025-08-31T04:05:52Z,https://www.youtube.com/watch?v=37Sn32wrUbw,[]
7jDC9my4Z-M,sub 15in jenangan di gang macan penataban... #karnaval #brewogaudio #horeg #sound,,Qin Qin Sound Manipulator,2025-04-20T13:09:07Z,https://www.youtube.com/watch?v=7jDC9my4Z-M,[]
CNuS-xFASjo,SULTAN EVENT PRODUTCION &amp;BRT AUDIO #sound jawa timuran#sound horeg#,,Nisa gemoy,2025-04-06T10:02:20Z,https://www.youtube.com/watch?v=CNuS-xFASjo,[]
rjrNMSAeZpg,Wedding party sound horeg #video #fypシ゚viral #cover #wedding #music #brewogaudio #aicover #sound,,IFAN SHOOTING JEMBER,2025-07-20T10:44:47Z,https://www.youtube.com/watch?v=rjrNMSAeZpg,[]
1w6lAnKTJLY,sound horeg #viralvideo #fyp #soundhoreg #viral #horeg #trending #hotel #riau #sound #soundtrack,,Syahriael dtrexs,2025-08-15T15:39:09Z,https://www.youtube.com/watch?v=1w6lAnKTJLY,[]
iuiHtsG5oac,Sound card satu ini mantap sam👍 #miniatursoundsystem #miniature #audio #sound #ceksound #horeg,,Argia Prastyo,2025-03-18T22:45:27Z,https://www.youtube.com/watch?v=iuiHtsG5oac,"['Berapa bang\n😅😅😅', 'Nanti aku beli itu sama sore yang kecil', '\\___________________/\n__/__/_________\\__\\__\n/⭕⭕\\________/ ⭕⭕\\\n|_______🄶🅃🅁 _______|\n\\●●___||___|| ___●●/\n@FacemojiKeyboard          hai minimal punya ini lah', 'Terus mantat bantengsisan 😡😡', 'Bisa buat 6 inch gak om']"
1l0ublRDxGw,Cek sound gler horeg MSS production,,Jon Kemon official,2025-03-24T05:00:02Z,https://www.youtube.com/watch?v=1l0ublRDxGw,[]
VNApOps0kZk,Sound horeg AGS PRO,,oprator paut,2025-09-21T06:08:33Z,https://www.youtube.com/watch?v=VNApOps0kZk,[]
KDgzWo0-RWk,Itu dia keseruan Betavo audio di event Horegta Ke-1! #betavo #betavoaudio  #brewogaudio #horegta,,Betavo Audio Official,2025-07-06T16:22:48Z,https://www.youtube.com/watch?v=KDgzWo0-RWk,"['Ppdd sejagat hadir', 'Keren BETAVO']"
iGqbetq7sJA,"EMAK AUDIO TAMPIL DI JALAN, SOUND HOREG YANG LAMA TAK TURUN ASPAL MENGHIASI KARNAVAL DESA KARANGSARI",,W8LU PRODUCTIONS,2025-09-10T08:25:49Z,https://www.youtube.com/watch?v=iGqbetq7sJA,[]
JxARD5Ki5Bk,"Sosok Memed, Thomas Alva Edisound Horeg dari Ngawi","Di balik dentuman ekstrem sound horeg yang mengguncang Jawa Timur, ada satu nama yang jadi sorotan: Memed dari Ngawi.",Official iNews,2025-07-28T08:36:41Z,https://www.youtube.com/watch?v=JxARD5Ki5Bk,"['Suara fals gtu sound nya anehhh', 'Gak jelas kok dikasih panggung.', 'musti collab sama dj calvin harris', 'Malah nda menikmati,,', 'Itu mata atau kantung semar sih, kendor amat 😂']"
OTxUM1Xdruk,Loading Sound horeg untuk acara 17an👍🏻,,KENOP OFFICIAL NEW ,2025-08-24T04:53:30Z,https://www.youtube.com/watch?v=OTxUM1Xdruk,[]
F6q9ze_Q9JI,DJ SOUND HOREG HARAM || ABAH SENGOX FYP TIKTOK TRAP FULL BASS GLERRR,DJ SOUND HOREG HARAM ‼️ ABAH SENGOX SIAP GUNCANG TIKTOK ‼️ Trap remix paling GLERRR dan brutal tahun ini!,Cinta Chanel Sukorame,2025-07-24T04:04:47Z,https://www.youtube.com/watch?v=F6q9ze_Q9JI,"['Haram nya karena menganggu bos jika distel enak justru sebaliknya😊', 'Iku seng ngaromke keyai edan', 'Jombang stadion hadir ,,lanjut terus mantap', 'Alhamdulillah ❤❤❤', 'Ben di harimno lah, nek halal iso” sondmu di untal mui']"
oHR0Gfd9rTg,event karnaval ngroto Bt pro audio horeg the night carnival power sound,alfasaputra26-eventbudayasound subscribe agar tidak ketinggalan video dari kami khususnya moments horeg karnaval dll.,Alfasaputra26 event budaya karnaval ,2023-07-21T06:41:40Z,https://www.youtube.com/watch?v=oHR0Gfd9rTg,[]
fQAyPrZjOsQ,Detik-detik Kabel Sound System Horeg Mengeluarkan Asap! Kenapa Bisa Terjadi? #shorts #soundhoreg,"Kejadian mendebarkan saat kabel sound system horeg mengeluarkan asap tebal, membuat pemilik sound panik! Video ini ...",Tosca Digital,2025-08-13T13:01:15Z,https://www.youtube.com/watch?v=fQAyPrZjOsQ,['Kawus ngonoh']
9333PwcCEWc,Mantau Sound Horeg Arya Audio,,Guyup Rukun chanel,2023-09-25T05:01:32Z,https://www.youtube.com/watch?v=9333PwcCEWc,[]
-EGJCqSi-qs,"VIRAL MADURA! Demi Sound &quot;HOREG&quot;, Gapura Dihancurkan Warga!","Sebuah video memperlihatkan momen saat beberapa warga di Pamekasan, Madura gotong royong merobohkan gapura atau ...",BorobudurNews TV,2025-06-27T12:36:18Z,https://www.youtube.com/watch?v=-EGJCqSi-qs,"['😂😂😂😂', 'Giliran di Fatwa Haram, malah mencak²..\nKlkuan x kyk gni..', 'Aduh apa nggak kebalik.. Lebih berharga gapuranya', 'Menyala jatim prindapan 😂', 'MANTAB']"
PP37nj0wS2Y,Keseruan para Owner Sound Horeg,,GOGON DRONE MANIA,2025-06-07T22:53:58Z,https://www.youtube.com/watch?v=PP37nj0wS2Y,[]
2uFmZusTTWg,HAJATAN HOREG #boxspekercheck #dj,dj #cheksound #brewogaudio #hajatanhoreg.,Bumi Kahirupan,2024-11-11T16:20:06Z,https://www.youtube.com/watch?v=2uFmZusTTWg,[]
NrQCfmemHxw,[NON-STOP] DJ CEK SOUND ACARA HAJATAN • SHOLAWAT GAMBUSAN PILIHAN TERBAIK • FULLBASS HOREG 🔊🔊,"Mari kita dengarkan lagu cek dj sound terbaik dan terbaru minggu ini, Lagu yang cocok untuk tes sound system sebelum acara di ...",Wahidoon TV,2025-03-20T11:23:23Z,https://www.youtube.com/watch?v=NrQCfmemHxw,"['Keren mantap', 'Kelas', 'Mantap', 'Mantapb musinya gan.', 'Oke']"
ixrRQd7CWsI,Sound horeg di roblox,,MUHAMMAD_DZAKY,2024-11-10T08:13:27Z,https://www.youtube.com/watch?v=ixrRQd7CWsI,"['Bang disitu ada aku', 'Soun keliatan❎\n\nSoun gak keliatan✅', 'Musik terompet Brazil:101289385838814', 'Aku main di spl', 'Gw Bisa buat sound horeg btw punya lu keren']"
ztYTJTKcyic,[HD MUSIC] DJ CEK SOUND ACARA HAJATAN - SHOLAWAT GAMBUSAN ANALIFIKUM VIRALL 2025 🔊,"Mari kita dengarkan lagu cek dj sound terbaik dan terbaru minggu ini, Lagu yang cocok untuk tes sound system sebelum acara di ...",Wahidoon TV,2025-01-14T12:28:51Z,https://www.youtube.com/watch?v=ztYTJTKcyic,"['👍👍👍👍', 'Mantap broo', '😮😮😮😮😮', 'Sungguh mantap bos. Bojonegoro hadir', 'Tegal hadiir bosku mamtap']"
0OmCGZKtMYw,#polosaudio #soundsystem #sound #horeg,,polos audio,2025-03-03T05:49:23Z,https://www.youtube.com/watch?v=0OmCGZKtMYw,[]
QSYGpXrpICg,sound horeg,,S-Com project,2025-09-15T03:08:15Z,https://www.youtube.com/watch?v=QSYGpXrpICg,[]
CTG6NSF9-SE,biar tambah horeg. #sound #venue #event,,WTC MANGGA DUA OFFICIAL,2025-02-19T11:58:21Z,https://www.youtube.com/watch?v=CTG6NSF9-SE,[]
0-D10XDw05E,Sound Horeg Versi Motor! Knalpotnya Di geber sampai ngebul?! #shorts #motor #soundhoreg,Aksi seru sekelompok pemuda yang menggeber motornya untuk memeriahkan acara. Suara knalpotnya nggak kalah keras dari ...,Tosca Digital,2025-08-10T06:00:01Z,https://www.youtube.com/watch?v=0-D10XDw05E,['Yang aneh aneh dan absurd pastinyaaa Jawa bagian timur\nDan setahu saya yang modelan bgini dari Jawa Timur bagian madura']
bMzZ0UIu-ds,Gus Rofi&#39;i Sebut Sound Horeg Jangan Dilarang Tapi Diatur | Dua Sisi tvOne,"Dua Sisi, https://www.tvOnenews.com - Gus Rofi'i Sebut Sound Horeg Jangan Dilarang Tapi Diatur | Dua Sisi tvOne Demam ...",tvOneNews ,2025-07-24T14:11:06Z,https://www.youtube.com/watch?v=bMzZ0UIu-ds,"['D mana yg kontra d situ ank buah si guan masuknuntuk mebela🤣🤣', 'Jelas lebih dukung fatwa mui dan aturan pemprov ...\n❤', 'Lah ni Gus minim SDM... Mana  yg mudlarat dan yg  bermanfaat utk orang bnyak..\n😂😂😂😂😂', 'Orang yg beragama blm tentu baik pak2,,,,', 'Gus Rofi i, bukan hanya sound horeg saja yg bisa mengumpulkan masa yg banyak, tempat perzinahanpun kalau tdk di haramkan pasti banyak masanya. Gus ropi i, yg di haramkan itu sound horeg bukan sound sistem.dulu karnaval itu bertema kepahlawanan tapi sekarang bertema horeg.apakah itu cara menghormati pahlawan. Karnaval itu yg di majukan seharusnya pakaian adat/tarian adatnya bukan soundnya yg membahayakan kesehatan dan tariannya yg mengundang syahwat. 🙏']"
4hH5pjIgJWM,Wajah Lesu Peserta Karnaval Karena Dibatalkan #soundsystem #soundhoreg #soundkarnaval,Wajah Lesu Peserta Karnaval Karena Dibatalkan #soundminiatur​ #soundsystem​ #fyp​ #shortvideo​ #sound​ ...,SQUAD AUDIO,2025-06-01T03:55:32Z,https://www.youtube.com/watch?v=4hH5pjIgJWM,"['Ning pati, jateng wingi kae iku.\nAq wes tekan kono malah gagal main.\nGrobogan tekan pati, berangkat karo mulih keno udan terus, nganti mengkeret manokku. Asem nan kok😅😅', 'Dekdi iko mas']"
kiBqAL2tBq4,Gegara Sound Horeg #arjunasound #soundhoreg #horegjatim,,M Alfan Yusuf,2024-06-08T03:26:30Z,https://www.youtube.com/watch?v=kiBqAL2tBq4,[]
6_Ae3Mwlr_A,TANPA BATAS AUDIO HAJATAN HOREG#shors #sound #soundhoreg #ceksoud #horeg,,DUA ANAK,2024-06-26T14:06:16Z,https://www.youtube.com/watch?v=6_Ae3Mwlr_A,['Sangat istimewa']
